"122.33","122.33","1","GB02FLVX87826837538662","1","1","0","SAEP61452855912191","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","15"
"100219.5","100219.5","1","GB73LQPW58370584579723","1","1","0","NRME50168935784734","9","3","true","10","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","16"
"134.42","134.42","1","GB38NCZJ04362375072933","1","1","0","MIYZ74846807297798","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","17"
"111.27","111.27","1","GB31VATT90806646027740","1","1","0","HQTS75773578017583","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","18"
"105023.25","105023.25","1","GB03CHLW95095139889130","3","1","7561.67","ZYXU15048055155574","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","19"
"118329.75","118329.75","1","GB39WMPP63361201436232","1","1","0","GPVR16101168143297","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","20"
"111329.65","111329.65","1","GB97ATUI77149901474086","1","1","0","AITU92008907033802","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","21"
"141.62","141.62","1","GB70YYMS41913290706871","1","1","0","UOIO89509688340925","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","22"
"147.51","147.51","1","GB78HAML51338463081356","1","1","0","MPDS71022571368092","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","23"
"2558.42","2558.42","1","GB62TOIA52757380845947","3","1","4093.47","ULEZ42060604123880","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","24"
"127.34","127.34","1","GB70IPLS11091070703356","1","1","0","KFLC72516479807690","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","25"
"130.17","130.17","1","GB84YYRN71786760793314","1","1","0","AKXL41110321393726","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","26"
"15231.8","15231.8","1","GB97QSCI93323331789899","1","1","0","JOEG67650806222268","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","27"
"132.05","132.05","1","GB12VDPU24097428845838","3","1","3.21","BLNN80751017427310","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","28"
"19898.4","19898.4","1","GB39VVBJ54919560830813","1","1","0","UZPS62838313079252","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","29"
"119.58","119.58","1","GB03ZRLJ90131875434366","1","1","0","ZXJI58497266960281","7","4","true","6","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","30"
"137.22","137.22","1","GB58AFFW82808801210953","1","1","0","QURG19605165424385","1","4","true","7","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","31"
"111.99","111.99","1","GB81KPES04971422233401","3","1","0.36","HFEE52138921735549","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","32"
"147.54","147.54","1","GB41TFPU98448865633648","1","1","0","ETOQ79332777607928","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","33"
"116.97","116.97","1","GB62OTRC33631350642018","1","1","0","XWXD25739358895947","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","34"
"141.58","141.58","1","GB17QPJA08841931967480","1","1","0","AOJY76697246392093","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","35"
"131.03","131.03","1","GB14ZBIC29418360316082","3","1","0.62","KAPI53466273438988","1","3","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","36"
"4435.86","4435.86","1","GB39THYW32312495166144","3","1","10646.05","XGJN05150172250230","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","37"
"118.2","118.2","1","GB13IPHS55618104001005","1","1","0","CWHH77189182132127","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","38"
"135.4","135.4","1","GB45ZUJN64690056327955","3","1","3.54","NVNU70383637551786","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","39"
"101007.15","101007.15","1","GB78YNSO47311395476947","1","1","0","TJHH62073208688285","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","40"
"144.61","144.61","1","GB64ONQO24013202444979","2","1","44.61","BUYW22258305296139","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","41"
"113.8","113.8","1","GB88BWVA91972032550240","1","1","0","FOLR60761260410177","10","5","true","7","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","42"
"122.03","122.03","1","GB49WQVW05463542252518","3","1","1.76","PTTG85079487797917","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","43"
"116.78","116.78","1","GB30LCRL35603957344781","1","1","0","VDFV41221339104780","8","4","true","7","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","44"
"125.91","125.91","1","GB49PCOX30910108161074","3","1","0.52","AKCS08180884561068","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","45"
"137.35","137.35","1","GB68ZGUB68620323600162","1","1","0","XFVK35711380428201","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","46"
"3731.55","3731.55","1","GB68YDNJ03534764818461","3","1","10448.34","FTTT14736017719294","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","47"
"143.84","143.84","1","GB49LHOP14092637575702","1","1","0","VBIM17162610445563","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","48"
"145.7","145.7","1","GB56MJYP58072130138055","3","1","1.37","YQDT02763438636869","2","4","true","8","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","49"
"124.15","124.15","1","GB90FSZQ12656698536281","3","1","1.69","MUOL11731189437420","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","50"
"146.69","146.69","1","GB48QCTS50602829858885","1","1","0","IPZH38091417210413","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","51"
"141.67","141.67","1","GB75FPQT67553951547919","3","1","0.83","HKOA24895061266532","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","52"
"135.79","135.79","1","GB03DYHW73482875799505","1","1","0","GDDK54695560639867","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","53"
"141.96","141.96","1","GB88EOLK59357302112762","1","1","0","MTRG22882732820793","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","54"
"114.73","114.73","1","GB68RDXK36706578882462","3","1","0.59","BMHG28073202862451","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","55"
"120244.4","120244.4","1","GB46UGJH74082334504910","3","1","2885.87","RFBW00600637112800","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","56"
"149.93","149.93","1","GB76FWDP82946409436783","3","1","4.99","KWTA00107693372269","1","3","true","8","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","57"
"130.66","130.66","1","GB59LWOY35553326778977","1","1","0","DEVX60684615565421","7","5","true","6","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","58"
"117.35","117.35","1","GB11SKEH96769279941671","1","1","0","TAIU54713859261959","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","59"
"110","110","1","GB64ODGG22575597164652","1","1","0","IWBN18018828269661","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","60"
"124438.25","124438.25","1","GB46ZVOQ77595727136175","1","1","0","MMTI46120930921894","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","61"
"147.25","147.25","1","GB93NZBH77139833077509","1","1","0","XKSJ18578052484761","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","62"
"148.69","148.69","1","GB50LDHM96221599011035","1","1","0","XEMO40852823201498","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","63"
"129.53","129.53","1","GB31TBNF03543314097436","1","1","0","IRNT38351941791067","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","64"
"117.93","117.93","1","GB63IUNU02900836332738","3","1","1.43","JAOP26482335882808","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","65"
"134.01","134.01","1","GB17RGDE29707441665295","3","1","2.72","CABU00447226222013","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","66"
"149.28","149.28","1","GB57UYAZ64946161245418","1","1","0","KNTP33399034636450","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","67"
"121.95","121.95","1","GB14JOSQ69439671416043","1","1","0","ZQPZ44003353240099","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","68"
"114.05","114.05","1","GB62OSSB65577185264706","3","1","0.14","RKCO82051929145437","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","69"
"138.06","138.06","1","GB28LVHB08238261845435","1","1","0","MTXH76592862030649","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","70"
"138.41","138.41","1","GB24XLJA34071053778329","1","1","0","PDCT31433012249498","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","71"
"147.34","147.34","1","GB03GUWG60847559802346","1","1","0","FXCW46803835907340","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","72"
"14274.3","14274.3","1","GB48KPDE18256591444063","1","1","0","ALNG39962151348555","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","73"
"115.46","115.46","1","GB85PVDK37982396637248","3","1","0.46","LXAH59887874384611","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","74"
"147.27","147.27","1","GB94OQII94819495379787","1","1","0","WXSG16397237741204","10","5","true","11","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","75"
"133.57","133.57","1","GB73QVAA15643567149088","1","1","0","ZQOI23040079398696","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","76"
"145.73","145.73","1","GB75AKCM62959040500386","3","1","1.83","FONB01569901468333","1","4","true","5","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","77"
"126.98","126.98","1","GB52DJMS35403129314465","1","1","0","EQME27099627093423","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","78"
"111154.65","111154.65","1","GB69UFMS54830771285904","1","1","0","RVIM27431088314104","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","79"
"124132.4","124132.4","1","GB90JRXK30197133737880","1","1","0","RHBS06803362364121","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","80"
"14969.7","14969.7","1","GB22RYNI72756258026315","1","1","0","SZFY70033397449653","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","81"
"149.38","149.38","1","GB61CBYM43541671155450","3","1","0.99","CIZO08818281877964","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","82"
"14678.85","14678.85","1","GB61VVAO48637815898013","1","1","0","GIPW67394096962217","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","83"
"124.72","124.72","1","GB69DNSR14745419882896","1","1","0","DAFI22894397012731","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","84"
"115.21","115.21","1","GB88FGVR15809768272706","1","1","0","BQJT09952646425773","5","5","true","4","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","85"
"5073.02","5073.02","1","GB65EHQD72742219693770","1","1","0","QAPO10471178808660","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","86"
"14501.5","14501.5","1","GB42GAPP34510661043593","1","1","0","PFXX55416959372077","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","87"
"131.06","131.06","1","GB18XCQY14328745628211","1","1","0","JJHH89012776002325","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","88"
"125.8","125.8","1","GB03TTJE01483775313700","3","1","1.55","DYWT54919334303958","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","89"
"120.66","120.66","1","GB72DBOL88618512188839","3","1","1.65","LBMA51706040013650","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","90"
"130.23","130.23","1","GB88KVJS43654092949442","1","1","0","OFLE55320754592475","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","91"
"13934.63","13934.63","1","GB15JQME06764981066517","3","1","4459.08","TWPT38085557615500","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","92"
"122.6","122.6","1","GB40SBHW68735483306644","1","1","0","ADWX08731952674293","6","4","true","7","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","93"
"124.7","124.7","1","GB25TOPZ46060341547962","1","1","0","HHTJ66894140553333","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","94"
"118.84","118.84","1","GB30DQAH08545882386331","1","1","0","PRUE18806711778535","1","3","true","8","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","95"
"135.42","135.42","1","GB14OEOR45932069686630","2","1","35.42","DPUU59274849477199","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","96"
"145.06","145.06","1","GB49KKIU46270791710178","1","1","0","AJBL19277289149233","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","97"
"120.51","120.51","1","GB18OEDU24665066535009","3","1","2.05","USAK27810467248804","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","98"
"125.31","125.31","1","GB09XHMX62057839150512","1","1","0","WEPV60023664595340","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","99"
"145.63","145.63","1","GB47JTFJ69094720361792","3","1","2.74","QRTX26265597809038","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","100"
"100379.65","100379.65","1","GB11VTPY16833628602833","1","1","0","UEPG86299670969293","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","101"
"121.7","121.7","1","GB46UUQC94603681679985","1","1","0","NVJY47545719749685","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","102"
"137.66","137.66","1","GB63OYZN25913533348151","1","1","0","YDNY47351186693698","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","103"
"145.22","145.22","1","GB67LRTP91515129904021","1","1","0","XPLZ90151766301813","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","104"
"110.77","110.77","1","GB52QFZW43793575668750","1","1","0","UDJZ14891615117803","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","105"
"126.73","126.73","1","GB05LQVQ80256724599968","1","1","0","OOHY27024541314846","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","106"
"112.67","112.67","1","GB52MTOQ86278739933383","1","1","0","TDAE83912089647665","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","107"
"147.48","147.48","1","GB29UYOP75307850117983","1","1","0","OIXW24872060316482","5","4","true","7","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","108"
"4557.05","4557.05","1","GB36AFJW67308790221388","3","1","9114.09","QSQU43839353850933","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","109"
"112.19","112.19","1","GB28HRDJ64723627542419","1","1","0","RGOL21655300246540","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","110"
"136.43","136.43","1","GB48GBYM29951001454152","1","1","0","HLZR85416725584427","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","111"
"111.92","111.92","1","GB93VYMG81352015707173","1","1","0","LDXY70762599608467","9","4","true","10","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","112"
"143.3","143.3","1","GB70EDTC98941572018452","3","1","3.9","FARL96223594802342","8","3","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","113"
"132.3","132.3","1","GB62EBTO51282098163944","1","1","0","OZPP30078296460906","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","114"
"145.71","145.71","1","GB10QHPV05703529353484","1","1","0","IEZI76495333036691","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","115"
"6177.26","6177.26","1","GB34KVUI26063930049293","2","1","247090.2","TQON43261175970549","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","116"
"116432.25","116432.25","1","GB58ZZID05514966386631","1","1","0","QJSO43025626157007","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","117"
"134.82","134.82","1","GB21VUKO89862209356426","1","1","0","ZAKA78851524808390","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","118"
"112.88","112.88","1","GB87WORS61602564990476","1","1","0","ADUH58300564895936","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","119"
"130.1","130.1","1","GB19BNVV76077141516066","1","1","0","QJHR78982540985491","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","120"
"139.92","139.92","1","GB87NHGQ48759696200532","1","1","0","KGLP88489848918009","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","121"
"135.29","135.29","1","GB41TVMZ66332383520044","1","1","0","UVPU28720965144238","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","122"
"133.57","133.57","1","GB90AKLI08681176217735","1","1","0","YGQI15079700084975","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","123"
"124.17","124.17","1","GB95IHUE80830606460643","3","1","1.93","LTMP65146499452733","3","3","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","124"
"114.52","114.52","1","GB57CAHL99532086673449","1","1","0","IFIP75572953154127","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","125"
"116.38","116.38","1","GB18DIDE88275579691011","1","1","0","NSUE25324906247578","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","126"
"136.26","136.26","1","GB83KZMU48378890436437","1","1","0","UVSD96400222453276","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","127"
"124.96","124.96","1","GB19OXSD49936931583163","1","1","0","UCAK86000711487008","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","128"
"114.17","114.17","1","GB43RNHX20972952367731","3","1","0.43","NSLS45947526642909","3","5","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","129"
"148.86","148.86","1","GB74KDCC99821485886638","3","1","4.89","JCZE73431833349706","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","130"
"12878.35","12878.35","1","GB68CBMO58332207794870","1","1","0","NKFU44195539799833","9","4","true","10","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","131"
"119.84","119.84","1","GB45WNLA62550161634512","3","1","0.6","LZIJ95027309184672","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","132"
"127.31","127.31","1","GB35ZSJC01760397989662","1","1","0","OKXA74659532262494","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","133"
"130.58","130.58","1","GB93WKNH73271836864982","1","1","0","HIFG86532827565513","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","134"
"133.24","133.24","1","GB96YOVG23693659878739","3","1","2.33","PADK81535085522898","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","135"
"12746.43","12746.43","1","GB68JAIC55669903290417","1","1","0","HEOG00684349096984","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","136"
"112.13","112.13","1","GB74DBZF63056745230442","1","1","0","WWXW55364098060429","1","3","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","137"
"121.37","121.37","1","GB05ROSP07699353529294","1","1","0","NZYD46460124061031","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","138"
"18142.2","18142.2","1","GB92BMTH36057090470876","1","1","0","TYCU96079409723336","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","139"
"14972.85","14972.85","1","GB07WARD26738444952710","1","1","0","WFQH24507418364653","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","140"
"115.66","115.66","1","GB72WHML31090077133647","3","1","0.63","MKEF75912572234818","9","3","true","10","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","141"
"146.35","146.35","1","GB11IBBK41935035054620","3","1","4.64","ZUIP77197808043381","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","142"
"121.09","121.09","1","GB02RZRR16813765474172","1","1","0","BTGC39609592752706","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","143"
"125.28","125.28","1","GB95ISFW19446882737081","1","1","0","TODG72964519232823","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","144"
"146.82","146.82","1","GB16NJSY87824304785784","1","1","0","FTVQ55305214234482","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","145"
"120.4","120.4","1","GB58PTLH79855377291882","1","1","0","TYFS56780578941374","9","3","true","9","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","146"
"107108.25","107108.25","1","GB12JPWY99474771679588","1","1","0","RSZN60528415900718","6","5","true","2","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","147"
"106064.15","106064.15","1","GB43LTYS52156559131225","3","1","6788.1","HMQJ12411849247656","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","148"
"112.68","112.68","1","GB44XSDP38431282390767","3","1","0.63","MLIQ54343436428612","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","149"
"19606.5","19606.5","1","GB40IVZU51461235330758","1","1","0","TZOC71320135283819","7","3","true","8","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","150"
"3046.27","3046.27","1","GB72OVOY70379957736351","3","1","10966.55","TPWL03380094178512","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","151"
"118.16","118.16","1","GB32YLCY96724594112782","1","1","0","TFVW05869811299436","5","4","true","8","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","152"
"136.68","136.68","1","GB33SMKI17851602573340","1","1","0","RKPV85835917585614","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","153"
"144.55","144.55","1","GB11LAWS55028171990739","1","1","0","QZWQ63599020248515","2","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","154"
"121.6","121.6","1","GB24LWZJ95917244447719","1","1","0","MLTR66589741912537","1","3","true","3","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","155"
"138.18","138.18","1","GB73GAHX76464162026362","1","1","0","PCSB44729500812625","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","156"
"118.88","118.88","1","GB02GZSV59134943773392","1","1","0","RALN06794747457704","5","4","true","5","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","157"
"3281.29","3281.29","1","GB02HIXI50747167140324","1","1","0","JBMR28841163193430","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","158"
"134.94","134.94","1","GB60YKQL50104922526061","3","1","2.8","CWCG89425004783740","9","3","true","10","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","159"
"134.07","134.07","1","GB88TUVN15936827978562","3","1","0.34","FKGT36411514498331","9","3","true","7","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","160"
"123.97","123.97","1","GB57HGSO97550406264954","3","1","1.92","WERH89771486121872","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","161"
"120.55","120.55","1","GB40VPJK16419950196525","1","1","0","ONBL02963879385113","1","2","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","162"
"140.42","140.42","1","GB96SYWN81154683872844","1","1","0","SKYS25065208220249","3","4","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","163"
"119.19","119.19","1","GB58ELPP23907027040725","1","1","0","JLAM15558740294028","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","164"
"145.81","145.81","1","GB23JAKT34667665482046","3","1","0.92","HPXH28733626504473","2","1","false","1","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","165"
"6099.83","6099.83","1","GB10XUCB25528939314873","3","1","7319.79","BBNX61981183129722","10","5","true","9","accounts/SNOWBANK_PUBLIC_ACCOUNTS_2.json","166"
